TV,Radio,Newspaper,Sales
32.367428097991336,4.2673732496884,118.34528933755234,6.375093072674634
9.428755706020276,2.584086058430385,83.77940568236941,4.785309268393487
190.92312337913413,26.5677315784074,64.33156396129445,16.430587058171756
94.306794322898,27.031756080505325,37.14331395435933,11.790180764066328
152.57120734941083,31.871495074910328,97.65540236483385,16.067720087624462
272.2699421778279,36.30456668613308,82.16774070646551,23.42641635586097
74.78766874466248,48.79260397312673,19.514032721386954,15.187629494118635
123.11487691068892,25.815017415059767,109.31126213926109,14.730947850730185
226.6653415629146,16.1478236470623,98.70446915078028,20.029650989219576
68.63944964748674,39.759309738435185,113.97598959503088,15.987084132921789
23.093972948637898,13.541612563103712,87.08634100660319,6.629379407123718
86.92543587413041,21.948571035281805,73.60982351229478,13.339277939761093
48.366386176201324,3.9228190671132976,50.189164354874265,5.350829775368134
278.90929570277194,1.2675371707728755,111.92741800248159,13.366513118037348
242.43611386932508,48.132420733896254,103.927666740049,22.563256471923264
190.02112695312704,41.79900602561029,5.426240412742729,16.65882644060142
261.43817705631534,34.798710304684896,3.1640369396702406,20.72883017180591
241.10162306973433,20.447647220713495,45.17560402536595,17.918486091318734
55.97101766581075,8.664716003542289,97.26639969381995,10.238958961021064
267.76769954699336,7.8218521335543025,118.47313551779334,17.78903932214974
161.8026725746952,12.512144908229766,18.050026932423382,12.135398723618176
242.23204654921875,27.461333235306025,71.29568584225622,20.849773971973843
268.82738997704797,35.72979613500312,45.706902795722584,18.883557840413175
95.40104249155917,33.009868835886564,116.38972773775238,14.912339793837846
33.01557735830303,13.996694847297142,101.05427077628504,8.951880449176365
68.3805487625825,47.743264033159704,100.59944456533654,13.913892577931755
128.1323365878769,36.89484583478843,56.243179175396435,17.9229871699765
245.40442977674795,27.717702625570034,49.77834028051982,20.09226787911448
258.21917497690305,30.58603731171761,32.80884863168475,19.942226951769804
2.085639159357211,20.980003121389494,6.765059598111254,7.8066777815895145
153.22419077326973,12.386549475057873,103.76668515060639,16.316104618021367
125.22330094463369,17.798633932563078,97.5481210956093,12.943055922564968
66.63234314121908,37.892305523218454,119.96612079433567,14.648908633392411
35.95961020010484,0.7196744314877934,119.59642044886864,4.769040200480597
101.28455142108838,5.803632025345812,66.6518046723153,7.610282711544105
282.87291117375577,2.3001321010876374,92.27848982166125,17.85759604606952
96.96087960622657,2.0364401159485066,113.37188758589136,7.1201207424655095
155.63718652300983,42.77302920055036,101.95768688128938,19.1852054582875
210.90568766855336,35.18289296900118,29.68177220918372,18.607666090829298
109.0888807137882,23.70869145436626,54.06529623721122,13.40986062398542
291.5346248162882,4.891708032550074,15.499129818179398,17.2528841793552
288.7341884826334,24.58079375584162,114.48612327104668,23.11036838198414
75.53468874760925,23.673588539028284,72.7409561341056,10.596163664507007
149.17455176771563,8.660093495500758,27.437136660415526,10.814432492311454
90.2634929450309,21.692582461898652,80.60408212870281,10.238268922519689
85.45214831324029,19.92523671986867,74.1753888549475,10.405708016504855
11.06608420635984,30.792504902610823,42.97952616394086,10.152220771015045
182.86930019396905,31.75468254338219,13.626911063955482,18.351807053012624
150.80370696865845,2.265200488602226,80.58878347113595,9.161846759754997
15.443625374996806,18.73063073132356,62.436924108455194,8.86986740938261
83.59393927098343,31.29299578571182,92.67820700827671,15.480565282626813
272.4797657899961,25.156812929004385,62.41962013343921,21.037300602520645
71.86856720009173,42.824492059416116,102.26178003822481,18.1367954551067
43.46846162736693,32.93468158094725,66.22882065293827,10.544621497294985
146.8358280832689,8.146721354071484,67.31255658424635,9.543100045436734
295.6951362331802,3.528437370021492,105.1984323190014,14.895872554331003
72.61658145345012,32.12096391031578,48.41794394548764,14.920184854157064
201.64066422176356,1.3255655270810907,16.081827414076887,12.981309754067434
228.48588459861529,29.288779063673164,3.4539211576006768,18.590782824882645
71.2912631977199,47.01151207124788,90.61647068083428,16.436526904435045
218.46490458355788,28.77370889379395,74.43714616241576,17.14180037569549
110.33493981577597,19.408496310326097,84.48957217190683,15.860295244919445
189.69174917807385,32.16441092211766,25.55569938106929,17.91839966421039
190.0589132282684,22.912644524575832,16.364577070412373,15.962917962798707
160.73240522242753,27.280839465796745,1.7453598801458314,16.295229662818084
27.08693101632249,47.07324043882626,42.07050705679164,14.275778901672751
250.5907486767714,19.305131890038712,70.79012242255597,18.68133732910671
96.23401949152075,48.05952819119571,47.069285411967876,15.72741768630929
55.95555311995627,45.26753209780318,52.496990642847486,15.303678752091137
12.232542466429175,9.789556739464821,108.49904333924981,8.916402936987325
177.26788295647253,3.4680650437582727,41.790656042796044,13.606704371453345
203.26930855268472,5.038900068871333,61.678738699177295,15.661466225595948
4.976348678356846,0.9110912825774864,94.03836152893717,3.079714047684149
153.6279174897843,4.72214803779642,47.58513387855242,9.349130002997232
67.94873255938138,34.150338670817845,74.65040402734482,12.945584359459708
193.55183712283497,3.559432423011449,103.48364504960942,13.040142974059
52.309928701497434,15.948781514688065,113.94247483891705,10.824415120600593
207.28132143073978,42.24376554847273,17.648817711484554,17.914203806620453
116.02060389016123,1.1635967867912933,111.19051501937933,11.359877161800227
281.01899662102034,40.72342412944679,59.05395516954458,23.644067377662235
41.256283243797974,14.092738738669997,30.989326595875003,6.844652154742528
102.31990531507755,5.908241381082813,55.09629074859136,7.318850359990716
34.042056372176724,34.836858268207536,117.60390903425724,9.69301827293338
277.4080854835688,31.4471423389942,59.11417127914435,23.098689903293753
263.2018060142943,43.873600676352645,39.450193234500986,23.623280289041386
77.38248831454668,36.75355219019429,76.00810251800709,12.158062087761948
197.99521381025372,40.17404651924243,28.817474253383168,17.79015050974831
245.16666006036476,14.101728628565324,9.103599373039671,15.940204373224685
166.5602434798387,8.871977188986142,15.465566629277907,14.427794348616837
158.89517350680194,37.53073758204292,15.365500674932694,16.920698303918584
72.55568727013551,40.3417369633632,18.22832322147532,11.760922122366333
27.930830341769763,49.52525710003366,16.659260717929214,13.459916796436747
269.16472738599805,20.630883845571326,76.90496937638575,19.09855384062653
270.12541714899913,18.600904289639157,21.825610127897377,14.54875076649941
189.93043718198038,38.82064803709984,41.48007399886359,19.144357720821002
101.70893731461021,17.040177012650894,107.61460918872142,11.214681878261835
104.76287238379827,46.537866280178235,56.875396831544684,18.134966028842147
217.7867036610718,42.92063759215059,80.10692862252326,24.459032611821602
269.1330779857731,21.44970136875092,20.67838454419558,20.797560172873567
266.1259272795352,37.54355338957487,23.074682257040493,21.811791192232214
233.96266375728715,37.727143704234116,4.904233951977464,18.96300208633201
